,grupo_id,Initial_Liters,Final_Liters,Initial_mA,Final_mA,Consumed_Liters,label
3895,3895,521.6159048,487.2897087,6.93402,6.724523,-33.5258742,Taking a bath
3896,3896,484.5808134,430.3954198,6.755621,6.439179,-60.0060376,Taking a bath
3897,3897,429.7396846,418.9816558,6.445236,6.373838,-16.2129472,Toilet flushing
3898,3898,425.9916434,298.4396301,6.392157,5.738247,-121.8772051,Washing clothes
3899,3899,297.8887629,250.3028441,5.724196,5.441532,-53.8821494,Taking a bath
3900,3900,252.2069429,261.5708572,5.46583,5.492556,7.2048561,Stable
3901,3901,266.7969327,209.1209478,5.516165,5.254764,-47.8015042,Taking a bath
3902,3902,222.8579179,227.4972564,5.295535,5.313817,5.5018588,Stable
3903,3903,232.9513665,213.8238286,5.338465,5.232167,-17.045352,Toilet flushing
3904,3904,206.2410706,322.2173544,5.21661,5.840259,109.4502339,Tank Refilling
3905,3905,315.7214092,262.1940546,5.819907,5.500611,-54.852481,Taking a bath
3906,3906,271.8863731,239.5329726,5.542818,5.393053,-25.6066287,Taking a bath
3907,3907,234.6997788,115.7772399,5.357996,4.703179,-124.0110576,Washing clothes
3908,3908,116.4423169,113.6456207,4.735106,4.700623,-6.2375952,Toilet flushing
3909,3909,111.1071537,92.7460086,4.690517,4.625229,-17.811037,Toilet flushing
3910,3910,89.4314587,79.8264853,4.290771,4.197693,-13.3447528,Toilet flushing
3911,3911,73.8298458,603.0205437,4.170227,7.28302,531.7683661,Tank Refilling
3912,3912,612.1833117,613.0349593,7.333374,7.286072,-9.7875553,Toilet flushing
3913,3913,604.593092,593.8332423,7.247925,7.202148,-9.8640772,Toilet flushing
3914,3914,594.9357859,479.9403245,7.188416,6.523132,-115.0039411,Washing clothes
3915,3915,470.2823142,418.4407188,6.492615,6.190491,-51.9453422,Taking a bath
3916,3916,420.2856832,419.6319654,6.184387,6.210327,0.0207018,Stable
3917,3917,411.060669,407.5482887,6.161499,6.144714,-4.0520132,Stable
3918,3918,428.8899533,647.7286711,6.240845,7.518005,223.7582535,Tank Refilling
3919,3919,706.481418,724.0308908,7.844543,7.962036,20.8639548,Stable
3920,3920,725.5339979,729.7662285,7.958984,7.99408,8.5555696,Stable
3921,3921,726.6937177,706.9053406,7.997131,7.873535,-22.1689277,Toilet flushing
3922,3922,710.2904559,707.6679322,7.890319,7.847595,-6.5023416,Toilet flushing
3923,3923,707.0619443,693.5592158,7.843018,7.76062,-17.7027524,Toilet flushing
3924,3924,700.04556,692.341066,7.830811,7.800293,-4.6656192,Toilet flushing
3925,3925,695.681497,702.0452283,7.809448,7.839966,1.2840742,Stable
3926,3926,706.1524315,703.1777495,7.87201,7.815552,-13.5349003,Toilet flushing
3927,3927,704.0056307,710.0947081,7.86438,7.885742,4.5751024,Stable
3928,3928,712.3831682,712.7766715,7.893372,7.865906,0.1310981,Stable
3929,3929,711.5541246,749.1847704,7.873535,8.117676,37.4571571,Tank Refilling
3930,3930,695.8991828,589.707216,7.8125,7.202148,-101.6947275,Washing clothes
3931,3931,544.2263951,489.2314257,6.896973,6.591797,-53.1916644,Taking a bath
3932,3932,512.4557104,509.8544621,6.713867,6.713867,-1.4526369,Stable
3933,3933,523.3769177,511.2664632,6.774902,6.713867,-10.468757,Toilet flushing
3934,3934,468.4281559,458.575606,6.469727,6.408691,-14.3426069,Toilet flushing
3935,3935,491.8153075,386.8138442,6.591797,5.981445,-102.7031055,Washing clothes
3936,3936,372.2561229,348.518731,5.92041,5.79834,-21.9788845,Toilet flushing
